,family_id,members_num,family_lv,active_score,dt
18431,-72760408,34.0,7.0,1529.0,20221102
18432,-1405046699,22.0,3.0,2031.0,20221102
18433,-430157725,24.0,1.0,567.0,20221102
18434,1026885541,19.0,1.0,1051.0,20221102
18435,-1099118053,20.0,1.0,1585.0,20221102
18436,-304842178,45.0,1.0,337.0,20221102
18437,635987772,28.0,1.0,23.0,20221102
18438,-692470970,55.0,9.0,622.0,20221102
18439,2143976797,32.0,1.0,841.0,20221102
18440,-344665497,48.0,1.0,1088.0,20221102
18441,-173955315,35.0,1.0,1034.0,20221102
18442,1017320380,50.0,1.0,160.0,20221102
18443,204729856,68.0,9.0,2709.0,20221102
18444,700273534,1.0,1.0,276.0,20221102
18445,1767483971,1.0,1.0,0.0,20221102
18446,-1588010203,29.0,3.0,1223.0,20221102
18447,-1938155001,40.0,5.0,1404.0,20221102
18448,738349701,37.0,3.0,4037.0,20221102
18449,899844226,5.0,1.0,24.0,20221102
18450,-57639183,21.0,1.0,383.0,20221102
18451,726286206,19.0,1.0,1825.0,20221102
18452,-1907973596,34.0,1.0,3674.0,20221102
18453,-1051800716,6.0,1.0,1278.0,20221102
18454,140555472,14.0,1.0,487.0,20221102
18455,1449049659,38.0,11.0,831.0,20221102
18456,-1275146849,13.0,1.0,1437.0,20221102
18457,276887721,6.0,1.0,355.0,20221102
18458,716535377,1.0,1.0,758.0,20221102
18459,-993347467,16.0,1.0,3.0,20221102
18460,351026533,31.0,1.0,867.0,20221102
18461,1596090365,48.0,5.0,343.0,20221102
18462,-1857456459,6.0,1.0,121.0,20221102
18463,-1534793660,1.0,1.0,80.0,20221102
18464,-1789093104,24.0,1.0,1045.0,20221102
18465,1785514628,16.0,1.0,392.0,20221102
18466,-565794328,66.0,9.0,1386.0,20221102
18467,-1282970830,27.0,1.0,2026.0,20221102
18468,1451783496,13.0,1.0,1532.0,20221102
18469,496306793,39.0,1.0,14.0,20221102
18470,1955577747,21.0,3.0,1045.0,20221102
18471,-1059015934,60.0,7.0,123.0,20221102
18472,-466940615,28.0,1.0,2522.0,20221102
18473,2071791605,36.0,3.0,1662.0,20221102
18474,858329124,53.0,5.0,1877.0,20221102
18475,-239674599,43.0,3.0,277.0,20221102
18476,546844249,1.0,1.0,246.0,20221102
18477,-1669040612,24.0,1.0,893.0,20221102
18478,246976048,24.0,1.0,34.0,20221102
18479,167771348,7.0,1.0,78.0,20221102
18480,1273973776,7.0,1.0,3181.0,20221102
18481,-622617743,1.0,1.0,32.0,20221102
18482,106802554,26.0,7.0,708.0,20221102
18483,1713294866,26.0,1.0,0.0,20221102
18484,1575772806,12.0,1.0,378.0,20221102
18485,-341943763,11.0,1.0,298.0,20221102
18486,1573245773,22.0,1.0,2055.0,20221102
18487,-643202345,5.0,1.0,159.0,20221102
18488,-821431679,25.0,1.0,862.0,20221102
18489,-1692424914,31.0,1.0,1359.0,20221102
18490,453208873,11.0,5.0,1230.0,20221102
18491,1716452000,25.0,1.0,492.0,20221102
18492,-1787838825,8.0,1.0,369.0,20221102
18493,-946064000,33.0,3.0,678.0,20221102
18494,1939756158,43.0,1.0,2096.0,20221102
18495,-513663188,26.0,1.0,2984.0,20221102
18496,720071588,44.0,1.0,263.0,20221102
18497,606725415,4.0,1.0,19.0,20221102
18498,-1731011096,4.0,1.0,157.0,20221102
18499,1831875501,4.0,1.0,54.0,20221102
18500,-1885211444,1.0,1.0,2306.0,20221102
18501,-1676169475,1.0,1.0,18.0,20221102
18502,-1287809877,60.0,9.0,2158.0,20221102
18503,-322177696,50.0,7.0,432.0,20221102
18504,-542114538,34.0,1.0,4.0,20221102
18505,-93789111,15.0,3.0,366.0,20221102
18506,1746106077,6.0,1.0,1190.0,20221102
18507,1938000092,8.0,1.0,1194.0,20221102
18508,665000947,8.0,1.0,27.0,20221102
18509,-1708148434,16.0,1.0,3438.0,20221102
18510,1545709632,20.0,3.0,1305.0,20221102
18511,520372179,44.0,1.0,982.0,20221102
18512,1017621689,57.0,9.0,23560.0,20221102
18513,-529543375,9.0,1.0,2467.0,20221102
18514,-1007356885,5.0,1.0,75.0,20221102
18515,433738141,9.0,1.0,554.0,20221102
18516,539813992,1.0,1.0,23.0,20221102
18517,674094170,5.0,1.0,121.0,20221102
18518,-1159012824,5.0,1.0,472.0,20221102
18519,-1982596676,2.0,1.0,228.0,20221102
18520,545828783,38.0,1.0,24.0,20221102
18521,705267300,20.0,1.0,127.0,20221102
18522,498746446,20.0,3.0,655.0,20221102
18523,-2041443320,10.0,7.0,607.0,20221102
18524,-202289948,18.0,1.0,2238.0,20221102
18525,486351952,22.0,3.0,715.0,20221102
18526,287528360,10.0,1.0,125.0,20221102
18527,485406884,33.0,3.0,780.0,20221102
18528,1029888741,23.0,1.0,2021.0,20221102
18529,-1552330238,2.0,1.0,31.0,20221102
18530,-1883243432,43.0,1.0,1035.0,20221102
18531,-346731246,22.0,1.0,391.0,20221102
18532,1107001645,30.0,3.0,492.0,20221102
18533,-905575599,5.0,1.0,155.0,20221102
18534,-844652340,47.0,1.0,1290.0,20221102
18535,365066511,1.0,1.0,14.0,20221102
18536,-922306920,50.0,1.0,1881.0,20221102
18537,-544383923,3.0,1.0,1.0,20221102
18538,-404801606,1.0,1.0,20.0,20221102
18539,-87125108,35.0,1.0,16.0,20221102
18540,-1721995422,16.0,1.0,373.0,20221102
18541,-1541044850,15.0,1.0,2835.0,20221102
18542,244215711,22.0,9.0,627.0,20221102
18543,-270693508,18.0,1.0,1543.0,20221102
18544,26501129,28.0,3.0,445.0,20221102
18545,-566146568,20.0,3.0,4310.0,20221102
18546,-1500562586,29.0,1.0,63.0,20221102
18547,-1995028478,15.0,1.0,1444.0,20221102
18548,1112300015,6.0,1.0,227.0,20221102
18549,266064237,43.0,1.0,1231.0,20221102
18550,-1969153819,27.0,1.0,196.0,20221102
18551,1164540999,34.0,1.0,1882.0,20221102
18552,1899427541,48.0,3.0,553.0,20221102
18553,2087028027,23.0,1.0,1204.0,20221102
18554,1040356830,9.0,1.0,2238.0,20221102
18555,-834600180,2.0,1.0,21.0,20221102
18556,1148386132,60.0,11.0,546.0,20221102
18557,-1244410186,19.0,1.0,4768.0,20221102
18558,-995028089,1.0,1.0,96.0,20221102
18559,1653494401,51.0,3.0,101.0,20221102
18560,628745561,35.0,1.0,23.0,20221102
18561,-47154079,43.0,3.0,51.0,20221102
18562,445924874,2.0,1.0,9.0,20221102
18563,-675497529,44.0,1.0,13.0,20221102
18564,-372251271,12.0,1.0,1416.0,20221102
18565,-1394169664,22.0,1.0,960.0,20221102
18566,-827315651,17.0,1.0,913.0,20221102
18567,84807898,10.0,1.0,474.0,20221102
18568,1910182637,47.0,1.0,1218.0,20221102
18569,-130857224,4.0,1.0,96.0,20221102
18570,-730087752,35.0,1.0,352.0,20221102
18571,-236812534,37.0,1.0,2972.0,20221102
18572,543791318,5.0,1.0,218.0,20221102
18573,-1948370525,4.0,1.0,394.0,20221102
18574,2015098712,25.0,1.0,307.0,20221102
18575,716923815,24.0,1.0,13.0,20221102
18576,667100566,24.0,5.0,2392.0,20221102
18577,-2045908515,28.0,1.0,1539.0,20221102
18578,-244133621,12.0,1.0,1458.0,20221102
18579,2134271913,44.0,5.0,4582.0,20221102
18580,-86390554,7.0,1.0,432.0,20221102
18581,-1897367705,38.0,1.0,167.0,20221102
18582,1239455238,1.0,1.0,73.0,20221102
18583,40237738,12.0,1.0,436.0,20221102
18584,1557190649,42.0,1.0,7625.0,20221102
18585,541718721,25.0,1.0,771.0,20221102
18586,-1841886878,17.0,1.0,4.0,20221102
18587,-440473956,26.0,1.0,970.0,20221102
18588,113038732,3.0,1.0,526.0,20221102
18589,-1946241137,21.0,1.0,5801.0,20221102
18590,-1499410172,1.0,1.0,779.0,20221102
18591,-1981547515,5.0,1.0,1505.0,20221102
18592,1033904757,1.0,1.0,516.0,20221102
18593,-320494022,37.0,1.0,10.0,20221102
18594,-521123127,33.0,13.0,367.0,20221102
18595,158059303,37.0,1.0,4122.0,20221102
18596,-348304068,10.0,3.0,1802.0,20221102
18597,579823059,5.0,1.0,855.0,20221102
18598,-1265787399,49.0,5.0,586.0,20221102
18599,-1509362066,34.0,1.0,683.0,20221102
18600,154028046,18.0,1.0,277.0,20221102
18601,-1186885316,5.0,1.0,626.0,20221102
18602,1841492791,34.0,3.0,1214.0,20221102
18603,698137005,1.0,1.0,388.0,20221102
18604,-187844169,19.0,3.0,2488.0,20221102
18605,1291727423,26.0,1.0,756.0,20221102
18606,773606452,45.0,1.0,924.0,20221102
18607,-1099208135,1.0,1.0,174.0,20221102
18608,1967796401,37.0,1.0,952.0,20221102
18609,499404672,2.0,1.0,26.0,20221102
18610,-499992460,45.0,1.0,24.0,20221102
18611,-318789884,41.0,5.0,3503.0,20221102
18612,59313390,37.0,1.0,387.0,20221102
18613,377214043,24.0,5.0,147.0,20221102
18614,-77011249,10.0,1.0,5.0,20221102
18615,-1669518615,23.0,1.0,259.0,20221102
18616,-2054802962,25.0,1.0,25.0,20221102
18617,1156922132,40.0,1.0,1827.0,20221102
18618,-1520423837,41.0,3.0,2408.0,20221102
18619,1733901336,10.0,3.0,281.0,20221102
18620,-110882407,30.0,1.0,26.0,20221102
18621,299048817,35.0,1.0,22.0,20221102
18622,878576919,15.0,1.0,65.0,20221102
18623,-285359484,18.0,1.0,1977.0,20221102
18624,476430111,36.0,1.0,364.0,20221102
18625,-2026660772,23.0,1.0,7.0,20221102
18626,-484406266,1.0,1.0,40.0,20221102
18627,1400176312,47.0,1.0,1235.0,20221102
18628,-1067891335,79.0,13.0,9171.0,20221102
18629,1487232979,67.0,11.0,3326.0,20221102
18630,556302550,22.0,1.0,3712.0,20221102
18631,-667822798,20.0,1.0,888.0,20221102
18632,-744526765,6.0,1.0,16.0,20221102
18633,-1079177836,1.0,1.0,158.0,20221102
18634,-1300028736,18.0,1.0,532.0,20221102
18635,919278058,35.0,1.0,3391.0,20221102
18636,1152305451,21.0,1.0,1439.0,20221102
18637,-1518080051,29.0,1.0,735.0,20221102
18638,-285874788,47.0,1.0,1121.0,20221102
18639,1113096138,20.0,1.0,127.0,20221102
18640,-300595420,24.0,3.0,1277.0,20221102
18641,-1806397380,14.0,1.0,25.0,20221102
18642,562726156,7.0,1.0,452.0,20221102
18643,1354247030,6.0,1.0,3226.0,20221102
18644,896568661,1.0,1.0,0.0,20221102
18645,-1211464435,55.0,11.0,1511.0,20221102
18646,-1693288925,15.0,3.0,2008.0,20221102
18647,955219194,42.0,3.0,841.0,20221102
18648,1161118312,71.0,11.0,3339.0,20221102
18649,888894465,4.0,1.0,206.0,20221102
18650,-1895347610,17.0,1.0,2969.0,20221102
18651,-949106669,33.0,1.0,4.0,20221102
18652,1515862253,40.0,1.0,1110.0,20221102
18653,166314859,10.0,1.0,3238.0,20221102
18654,497210045,22.0,1.0,1636.0,20221102
18655,1404070017,38.0,1.0,796.0,20221102
18656,-495374958,44.0,1.0,3422.0,20221102
18657,-1190465656,16.0,1.0,1166.0,20221102
18658,-1391376818,40.0,1.0,2439.0,20221102
18659,-59169940,10.0,1.0,719.0,20221102
18660,1508729933,21.0,1.0,548.0,20221102
18661,-735433658,2.0,1.0,378.0,20221102
18662,-658655394,47.0,11.0,268.0,20221102
18663,78872479,7.0,1.0,947.0,20221102
18664,-269429330,44.0,1.0,105.0,20221102
18665,-2048117687,43.0,1.0,17.0,20221102
18666,-88308167,1.0,1.0,4335.0,20221102
18667,1165848386,2.0,1.0,86.0,20221102
18668,-1827714562,11.0,3.0,1548.0,20221102
18669,1155309483,10.0,1.0,85.0,20221102
18670,-173346616,33.0,1.0,1235.0,20221102
18671,-498088115,16.0,1.0,34.0,20221102
18672,471596505,15.0,1.0,1059.0,20221102
18673,897827307,6.0,1.0,977.0,20221102
18674,210830991,10.0,1.0,439.0,20221102
18675,-1061157971,1.0,1.0,363.0,20221102
18676,1667599666,2.0,1.0,456.0,20221102
18677,246756634,26.0,1.0,312.0,20221102
18678,2006305595,1.0,1.0,24.0,20221102
18679,-1465769551,1.0,1.0,0.0,20221102
18680,-329560999,13.0,1.0,795.0,20221102
18681,-293604198,33.0,3.0,0.0,20221102
18682,-351446535,13.0,1.0,689.0,20221102
18683,-493143577,17.0,3.0,495.0,20221102
18684,-1581541830,18.0,5.0,3094.0,20221102
18685,-567542238,39.0,1.0,352.0,20221102
18686,348755516,6.0,1.0,1068.0,20221102
18687,1640653592,35.0,3.0,11145.0,20221102
18688,-183271236,26.0,1.0,355.0,20221102
18689,1736274698,51.0,3.0,783.0,20221102
18690,1815314681,29.0,5.0,238.0,20221102
18691,1761978693,9.0,1.0,238.0,20221102
18692,-1274483205,1.0,3.0,657.0,20221102
18693,1808860906,1.0,1.0,414.0,20221102
18694,2131609616,1.0,1.0,31.0,20221102
18695,1825311607,1.0,1.0,420.0,20221102
18696,1409853540,1.0,1.0,0.0,20221102
18697,74982823,1.0,1.0,53.0,20221102
18698,119101112,43.0,1.0,4412.0,20221102
18699,1846342144,42.0,5.0,651.0,20221102
18700,-1038796164,10.0,1.0,618.0,20221102
18701,1585777472,34.0,1.0,520.0,20221102
18702,-928858871,63.0,9.0,1665.0,20221102
18703,793848522,56.0,7.0,2999.0,20221102
18704,-1347499364,34.0,1.0,5519.0,20221102
18705,303367769,5.0,1.0,4246.0,20221102
18706,-563100373,37.0,3.0,2104.0,20221102
18707,1812403860,22.0,1.0,2628.0,20221102
18708,26873791,18.0,1.0,875.0,20221102
18709,-899028878,14.0,5.0,173.0,20221102
18710,-1675317482,43.0,5.0,1093.0,20221102
18711,1797482504,23.0,1.0,164.0,20221102
18712,182333029,4.0,1.0,0.0,20221102
18713,620231286,37.0,9.0,439.0,20221102
18714,-2124268041,54.0,9.0,307.0,20221102
18715,-426538930,21.0,5.0,1196.0,20221102
18716,-458732058,18.0,3.0,2243.0,20221102
18717,-1258130968,36.0,1.0,776.0,20221102
18718,-784414976,15.0,1.0,1280.0,20221102
18719,533182740,19.0,3.0,442.0,20221102
18720,880399446,13.0,1.0,2013.0,20221102
18721,1986488052,22.0,1.0,4435.0,20221102
18722,1825034868,24.0,1.0,537.0,20221102
18723,-829604187,32.0,1.0,794.0,20221102
18724,1516179585,5.0,1.0,1073.0,20221102
18725,1229273395,4.0,1.0,963.0,20221102
18726,-1671345713,25.0,1.0,909.0,20221102
18727,56519975,38.0,3.0,1823.0,20221102
18728,-1760337132,16.0,1.0,173.0,20221102
18729,820639318,1.0,1.0,0.0,20221102
18730,1087325281,21.0,3.0,89.0,20221102
18731,555854069,12.0,1.0,18.0,20221102
18732,357934694,22.0,1.0,11.0,20221102
18733,213767342,7.0,1.0,1131.0,20221102
18734,1275939062,41.0,1.0,666.0,20221102
18735,241620751,70.0,11.0,915.0,20221102
18736,-517166605,22.0,1.0,3508.0,20221102
18737,1019087759,40.0,1.0,568.0,20221102
18738,675472452,22.0,1.0,30.0,20221102
18739,1309559014,7.0,1.0,1352.0,20221102
18740,2128847670,33.0,1.0,1534.0,20221102
18741,-1459542611,35.0,1.0,1345.0,20221102
18742,715336233,15.0,1.0,1343.0,20221102
18743,-268585075,43.0,3.0,540.0,20221102
18744,513717116,4.0,1.0,207.0,20221102
18745,1748929405,8.0,1.0,105.0,20221102
18746,-1710920517,1.0,1.0,0.0,20221102
18747,-685368322,1.0,1.0,0.0,20221102
18748,2083777217,44.0,5.0,39.0,20221102
18749,1896896533,80.0,13.0,21761.0,20221102
18750,106689181,36.0,1.0,1183.0,20221102
18751,-999217733,31.0,1.0,3.0,20221102
18752,225171428,40.0,1.0,1196.0,20221102
18753,1052670762,3.0,1.0,93.0,20221102
18754,-334159831,13.0,1.0,1748.0,20221102
18755,1351135888,22.0,1.0,1339.0,20221102
18756,-1731197251,24.0,1.0,2420.0,20221102
18757,1203440943,10.0,1.0,1674.0,20221102
18758,1332542488,17.0,5.0,2820.0,20221102
18759,146486961,10.0,1.0,394.0,20221102
18760,-351672222,11.0,3.0,643.0,20221102
18761,-1795050329,53.0,3.0,1180.0,20221102
18762,1291565651,6.0,1.0,388.0,20221102
18763,-1169848220,1.0,1.0,13.0,20221102
18764,853465546,62.0,9.0,146.0,20221102
18765,-738408180,5.0,1.0,31.0,20221102
18766,1072774309,38.0,1.0,2698.0,20221102
18767,-1363952322,41.0,3.0,310.0,20221102
18768,187965052,30.0,3.0,1288.0,20221102
18769,-1637329017,36.0,1.0,1074.0,20221102
18770,67906824,43.0,1.0,563.0,20221102
18771,845667573,66.0,11.0,1333.0,20221102
18772,168018685,27.0,1.0,30.0,20221102
18773,161031195,16.0,3.0,5592.0,20221102
18774,-188745686,8.0,1.0,2416.0,20221102
18775,-630264298,20.0,1.0,1548.0,20221102
18776,1309415994,38.0,1.0,550.0,20221102
18777,-1384539064,44.0,1.0,1961.0,20221102
18778,833676981,18.0,5.0,478.0,20221102
18779,-334574227,72.0,13.0,13217.0,20221102
18780,-1976747803,56.0,11.0,2446.0,20221102
18781,2058202078,35.0,3.0,3618.0,20221102
18782,1518051885,22.0,1.0,1052.0,20221102
18783,2081393209,2.0,1.0,940.0,20221102
18784,59298506,32.0,5.0,465.0,20221102
18785,1019369696,1.0,1.0,8.0,20221102
18786,-1833832774,5.0,1.0,109.0,20221102
18787,654521345,6.0,1.0,3.0,20221102
18788,-621351688,5.0,1.0,320.0,20221102
18789,1078583228,5.0,1.0,171.0,20221102
18790,1265448697,42.0,1.0,1367.0,20221102
18791,-8261412,10.0,1.0,994.0,20221102
18792,-139828724,6.0,1.0,361.0,20221102
18793,1427297091,1.0,1.0,4.0,20221102
18794,1595042864,1.0,1.0,0.0,20221102
18795,-1684003461,1.0,1.0,0.0,20221102
18796,1316530069,58.0,13.0,13759.0,20221102
18797,-1930403464,67.0,11.0,4131.0,20221102
18798,10803051,30.0,5.0,5511.0,20221102
18799,780799618,12.0,1.0,11.0,20221102
18800,1948398216,14.0,1.0,1258.0,20221102
18801,-1361019100,73.0,11.0,3974.0,20221102
18802,465996220,30.0,1.0,3849.0,20221102
18803,-979014000,45.0,3.0,654.0,20221102
18804,-666903718,3.0,1.0,7.0,20221102
18805,-591469495,9.0,1.0,383.0,20221102
18806,-635900885,59.0,7.0,845.0,20221102
18807,-1152015483,18.0,1.0,541.0,20221102
18808,-1699912925,11.0,1.0,717.0,20221102
18809,-338681679,46.0,1.0,1478.0,20221102
18810,-883125650,1.0,1.0,8.0,20221102
18811,1944536071,42.0,7.0,4627.0,20221102
18812,-942626394,24.0,3.0,380.0,20221102
18813,1966240160,32.0,5.0,1499.0,20221102
18814,668841653,20.0,1.0,26.0,20221102
18815,1174553175,31.0,1.0,84.0,20221102
18816,-1299376121,10.0,1.0,2126.0,20221102
18817,-791815092,12.0,1.0,1414.0,20221102
18818,-356855020,13.0,1.0,2209.0,20221102
18819,-1231255312,21.0,3.0,11707.0,20221102
18820,-1643107607,18.0,1.0,1951.0,20221102
18821,-1697389948,40.0,1.0,632.0,20221102
18822,-1897005180,7.0,1.0,296.0,20221102
18823,-769394969,47.0,1.0,794.0,20221102
18824,-1639473646,28.0,1.0,843.0,20221102
18825,-217042951,48.0,1.0,235.0,20221102
18826,478872456,8.0,1.0,14.0,20221102
18827,1062012228,24.0,1.0,64.0,20221102
18828,-612204754,7.0,1.0,371.0,20221102
18829,-648582292,14.0,1.0,866.0,20221102
18830,338846063,31.0,3.0,1051.0,20221102
18831,1194542992,46.0,5.0,990.0,20221102
18832,734570864,28.0,1.0,2005.0,20221102
18833,-1585006106,12.0,1.0,8856.0,20221102
18834,-715056006,2.0,1.0,3056.0,20221102
18835,-1636442849,37.0,1.0,2454.0,20221102
18836,-596408719,30.0,1.0,5191.0,20221102
18837,1972587698,23.0,3.0,1875.0,20221102
18838,1683821063,22.0,1.0,1211.0,20221102
18839,-1567960550,5.0,1.0,847.0,20221102
18840,894896896,23.0,1.0,912.0,20221102
18841,-977591281,16.0,1.0,17.0,20221102
18842,2054610416,1.0,1.0,192.0,20221102
18843,1082949723,22.0,1.0,2706.0,20221102
18844,-1882331034,15.0,1.0,643.0,20221102
18845,-956009943,39.0,1.0,3962.0,20221102
18846,442240015,11.0,5.0,6423.0,20221102
18847,1725704323,71.0,13.0,25956.0,20221102
18848,-920700258,22.0,1.0,739.0,20221102
18849,-1321788490,34.0,5.0,835.0,20221102
18850,-737867001,8.0,1.0,287.0,20221102
18851,547210273,7.0,1.0,98.0,20221102
18852,2110115109,14.0,1.0,117.0,20221102
18853,1452159136,4.0,1.0,840.0,20221102
18854,1799197063,1.0,1.0,1222.0,20221102
18855,-1101223581,26.0,3.0,2946.0,20221102
18856,-2048734652,2.0,1.0,135.0,20221102
18857,-1034597806,7.0,1.0,883.0,20221102
18858,203935122,1.0,1.0,0.0,20221102
18859,1313511322,33.0,1.0,1234.0,20221102
18860,-1957192525,66.0,13.0,3333.0,20221102
18861,-1013904436,33.0,1.0,29.0,20221102
18862,-347938764,12.0,1.0,171.0,20221102
18863,1288995564,24.0,1.0,760.0,20221102
18864,-384878999,25.0,1.0,1012.0,20221102
18865,-1473187717,1.0,1.0,37.0,20221102
18866,-1055810487,9.0,1.0,205.0,20221102
18867,804443970,1.0,1.0,0.0,20221102
18868,2112026924,9.0,1.0,40.0,20221102
18869,-2105543989,17.0,1.0,215.0,20221102
18870,-626773512,3.0,1.0,5007.0,20221102
18871,1208349009,20.0,1.0,336.0,20221102
18872,1651158740,3.0,1.0,202.0,20221102
18873,1735380426,6.0,1.0,315.0,20221102
18874,-2116022019,10.0,1.0,2154.0,20221102
18875,1999830550,33.0,1.0,164.0,20221102
18876,1528963881,1.0,1.0,0.0,20221102
18877,163292597,62.0,9.0,1179.0,20221102
18878,-8203878,29.0,1.0,18.0,20221102
18879,1836724994,18.0,3.0,439.0,20221102
18880,-1466292708,8.0,1.0,402.0,20221102
18881,1778313541,12.0,1.0,184.0,20221102
18882,-103765047,31.0,1.0,3081.0,20221102
18883,-1564349726,31.0,1.0,1571.0,20221102
18884,50902161,6.0,1.0,1684.0,20221102
18885,-961607266,41.0,1.0,1913.0,20221102
18886,-152046548,7.0,1.0,362.0,20221102
18887,-1277091372,24.0,1.0,108.0,20221102
18888,-779998560,43.0,1.0,1324.0,20221102
18889,1083279313,33.0,3.0,697.0,20221102
18890,1830292347,11.0,1.0,4418.0,20221102
18891,-1352989483,49.0,1.0,1259.0,20221102
18892,1398426124,5.0,1.0,277.0,20221102
18893,2112164025,16.0,1.0,1528.0,20221102
18894,-1370262001,26.0,1.0,2414.0,20221102
18895,451942780,9.0,3.0,5704.0,20221102
18896,1949050162,5.0,1.0,278.0,20221102
18897,1844360641,35.0,7.0,2925.0,20221102
18898,-738441147,8.0,1.0,22.0,20221102
18899,1600515040,10.0,1.0,624.0,20221102
18900,1517656452,6.0,1.0,324.0,20221102
18901,-1801146772,30.0,1.0,35.0,20221102
18902,451901275,40.0,1.0,1867.0,20221102
18903,-1570648348,27.0,1.0,137.0,20221102
18904,-144449867,3.0,1.0,10.0,20221102
18905,674677644,27.0,1.0,649.0,20221102
18906,-244290619,41.0,3.0,6422.0,20221102
18907,732183995,46.0,1.0,2073.0,20221102
18908,-1589088834,2.0,1.0,147.0,20221102
18909,495782480,25.0,3.0,7718.0,20221102
18910,2125037628,28.0,1.0,355.0,20221102
18911,-236460928,23.0,1.0,630.0,20221102
18912,-1365404434,33.0,3.0,588.0,20221102
18913,894279492,10.0,1.0,24.0,20221102
18914,-1653233518,1.0,1.0,1698.0,20221102
18915,-1598288333,1.0,1.0,1384.0,20221102
18916,-1235298123,25.0,1.0,3344.0,20221102
18917,2085347785,22.0,1.0,2378.0,20221102
18918,2142277595,12.0,1.0,58.0,20221102
18919,500339312,35.0,1.0,1378.0,20221102
18920,1436641762,35.0,1.0,2028.0,20221102
18921,-445485499,10.0,1.0,398.0,20221102
18922,1968444514,1.0,1.0,866.0,20221102
18923,-1086655743,33.0,1.0,1738.0,20221102
18924,1644735073,10.0,1.0,1829.0,20221102
18925,863732217,5.0,1.0,1359.0,20221102
18926,-1074258809,1.0,1.0,91.0,20221102
18927,-349511450,8.0,1.0,584.0,20221102
18928,-545682553,27.0,1.0,15.0,20221102
18929,-1787876983,19.0,3.0,3110.0,20221102
18930,-892814551,53.0,11.0,769.0,20221102
18931,-1203909854,36.0,1.0,4524.0,20221102
18932,-1201993575,34.0,3.0,3191.0,20221102
18933,780508746,40.0,1.0,3675.0,20221102
18934,404677090,16.0,1.0,167.0,20221102
18935,1205116531,24.0,1.0,571.0,20221102
18936,-2047750717,31.0,3.0,623.0,20221102
18937,-293418298,21.0,1.0,2680.0,20221102
18938,339172700,34.0,1.0,1419.0,20221102
18939,-1412992795,21.0,1.0,3.0,20221102
18940,1703128032,7.0,1.0,2344.0,20221102
18941,-1483792569,1.0,1.0,44.0,20221102
18942,-224971044,44.0,1.0,531.0,20221102
18943,2078248876,26.0,1.0,5.0,20221102
18944,-370241987,52.0,11.0,7418.0,20221102
18945,178484447,21.0,1.0,879.0,20221102
18946,-1878630056,39.0,1.0,19.0,20221102
18947,377592546,31.0,1.0,979.0,20221102
18948,1928970780,15.0,1.0,234.0,20221102
18949,176630261,30.0,3.0,1505.0,20221102
18950,-354952396,18.0,1.0,318.0,20221102
18951,-1052161403,10.0,1.0,894.0,20221102
18952,-326890277,11.0,1.0,1413.0,20221102
18953,-1020916641,44.0,1.0,713.0,20221102
18954,1373046795,45.0,1.0,49.0,20221102
18955,1538822197,1.0,1.0,28.0,20221102
18956,1306261057,5.0,1.0,434.0,20221102
18957,568923145,4.0,1.0,571.0,20221102
18958,1029935486,48.0,1.0,525.0,20221102
18959,2046311406,22.0,3.0,2382.0,20221102
18960,1131651855,33.0,1.0,6.0,20221102
18961,-92880576,31.0,1.0,1401.0,20221102
18962,1378378884,37.0,1.0,29.0,20221102
18963,-1387371663,42.0,3.0,5600.0,20221102
18964,707224653,23.0,1.0,522.0,20221102
18965,2098991391,38.0,3.0,3000.0,20221102
18966,6644772,10.0,1.0,944.0,20221102
18967,993593538,12.0,1.0,462.0,20221102
18968,-2145729999,29.0,1.0,1219.0,20221102
18969,753153190,6.0,1.0,2668.0,20221102
18970,-537075133,47.0,1.0,183.0,20221102
18971,-211023102,18.0,1.0,375.0,20221102
18972,32079541,15.0,1.0,505.0,20221102
18973,-10770298,3.0,1.0,15.0,20221102
18974,1679169157,1.0,1.0,7.0,20221102
18975,542035969,40.0,11.0,5406.0,20221102
18976,-812109397,53.0,11.0,184.0,20221102
18977,914085904,57.0,7.0,2574.0,20221102
18978,-1668222711,42.0,5.0,319.0,20221102
18979,486152016,49.0,5.0,1180.0,20221102
18980,1154519537,24.0,1.0,2679.0,20221102
18981,952069910,23.0,1.0,962.0,20221102
18982,864553207,12.0,1.0,1474.0,20221102
18983,-1273992237,65.0,11.0,6643.0,20221102
18984,951495553,1.0,1.0,1454.0,20221102
18985,642003957,24.0,1.0,782.0,20221102
18986,-1620813136,5.0,1.0,921.0,20221102
18987,-594647173,1.0,1.0,2069.0,20221102
18988,-1368249788,1.0,1.0,154.0,20221102
18989,827198893,40.0,1.0,3052.0,20221102
18990,894253234,1.0,1.0,1.0,20221102
18991,-134511068,33.0,1.0,968.0,20221102
18992,-968647150,65.0,9.0,682.0,20221102
18993,-770813755,40.0,7.0,0.0,20221102
18994,-899233945,41.0,7.0,34.0,20221102
18995,-255060306,16.0,1.0,0.0,20221102
18996,-975239801,19.0,1.0,4471.0,20221102
18997,916975483,1.0,1.0,99.0,20221102
18998,-364944504,19.0,1.0,2.0,20221102
18999,28025983,7.0,1.0,1445.0,20221102
19000,-1072420082,22.0,1.0,1079.0,20221102
19001,466813238,9.0,1.0,2963.0,20221102
19002,883339469,17.0,1.0,945.0,20221102
19003,1741907596,18.0,1.0,383.0,20221102
